sale_id,appointment_id,patient_id,branch_id,sale_date,product_id,product_name,category,quantity,unit_price_gbp,discount_pct,total_gbp,payment_method
SL01042,AP01378,PT0144,BR04,2024-02-28,PR03,Bifocal Lenses,Lenses,1,85.0,5,80.75,Cash
SL01043,AP01382,PT0407,BR05,2024-02-29,PR04,Blue Light Lenses,Lenses,2,65.0,10,117.0,Card
SL01044,AP01383,PT0204,BR02,2024-02-29,PR06,Standard Frames,Frames,1,60.0,0,60.0,Cash
SL01045,AP01383,PT0204,BR02,2024-02-29,PR09,Contact Lenses Daily,Contacts,2,35.0,5,66.5,Card
SL01046,AP01383,PT0204,BR02,2024-02-29,PR02,Varifocal Lenses,Lenses,2,120.0,0,240.0,Card
SL01047,AP01384,PT0322,BR03,2024-02-29,PR10,Eye Drops,Accessories,1,12.0,5,11.4,Card
SL01048,AP01387,PT0695,BR01,2024-02-29,PR06,Standard Frames,Frames,2,60.0,10,108.0,Card
SL01049,AP01388,PT0116,BR02,2024-02-29,PR07,Kids Frames,Frames,1,40.0,0,40.0,Finance
SL01050,AP01389,PT0686,BR03,2024-02-29,PR09,Contact Lenses Daily,Contacts,1,35.0,15,29.75,Cash
SL01051,AP01389,PT0686,BR03,2024-02-29,PR12,Sunglasses,Sunglasses,1,95.0,15,80.75,Card
SL01052,AP01389,PT0686,BR03,2024-02-29,PR05,Designer Frames,Frames,1,180.0,15,153.0,Finance
SL01053,AP01390,PT0354,BR04,2024-02-29,PR09,Contact Lenses Daily,Contacts,1,35.0,0,35.0,Cash
SL01054,AP01390,PT0354,BR04,2024-02-29,PR12,Sunglasses,Sunglasses,2,95.0,5,180.5,Cash
SL01055,AP01392,PT0744,BR02,2024-02-29,PR01,Single Vision Lenses,Lenses,2,45.0,15,76.5,Card
SL01056,AP01394,PT0442,BR03,2024-02-29,PR05,Designer Frames,Frames,1,180.0,0,180.0,Cash
SL01057,AP01395,PT0210,BR03,2024-02-29,PR07,Kids Frames,Frames,1,40.0,0,40.0,Cash
SL01058,AP01395,PT0210,BR03,2024-02-29,PR11,Lens Cleaning Kit,Accessories,2,8.0,15,13.6,Card
SL01059,AP01400,PT0430,BR02,2024-02-29,PR04,Blue Light Lenses,Lenses,2,65.0,5,123.5,Card
SL01060,AP01404,PT0769,BR04,2024-02-29,PR09,Contact Lenses Daily,Contacts,2,35.0,15,59.5,Card
SL01061,AP01406,PT0465,BR04,2024-02-29,PR05,Designer Frames,Frames,1,180.0,0,180.0,Cash
SL01062,AP01409,PT0185,BR02,2024-02-29,PR06,Standard Frames,Frames,2,60.0,0,120.0,Card
SL01063,AP01412,PT0704,BR03,2024-02-29,PR01,Single Vision Lenses,Lenses,2,45.0,0,90.0,Card
SL01064,AP01416,PT0441,BR05,2024-03-01,PR05,Designer Frames,Frames,2,180.0,15,306.0,Card
SL01065,AP01416,PT0441,BR05,2024-03-01,PR03,Bifocal Lenses,Lenses,1,85.0,10,76.5,Finance
SL01066,AP01416,PT0441,BR05,2024-03-01,PR02,Varifocal Lenses,Lenses,2,120.0,10,216.0,Card
SL01067,AP01418,PT0035,BR05,2024-03-01,PR05,Designer Frames,Frames,1,180.0,15,153.0,Card
SL01068,AP01418,PT0035,BR05,2024-03-01,PR11,Lens Cleaning Kit,Accessories,1,8.0,0,8.0,Finance
SL01069,AP01420,PT0664,BR02,2024-03-01,PR09,Contact Lenses Daily,Contacts,2,35.0,0,70.0,Card
SL01070,AP01420,PT0664,BR02,2024-03-01,PR03,Bifocal Lenses,Lenses,1,85.0,0,85.0,Card
SL01071,AP01420,PT0664,BR02,2024-03-01,PR02,Varifocal Lenses,Lenses,1,120.0,5,114.0,Cash
SL01072,AP01421,PT0525,BR05,2024-03-01,PR09,Contact Lenses Daily,Contacts,1,35.0,0,35.0,Card
SL01073,AP01422,PT0356,BR04,2024-03-01,PR06,Standard Frames,Frames,2,60.0,15,102.0,Card
SL01074,AP01424,PT0558,BR04,2024-03-01,PR11,Lens Cleaning Kit,Accessories,2,8.0,0,16.0,Card
SL01075,AP01425,PT0788,BR02,2024-03-01,PR05,Designer Frames,Frames,1,180.0,5,171.0,Card
SL01076,AP01426,PT0390,BR01,2024-03-01,PR11,Lens Cleaning Kit,Accessories,2,8.0,15,13.6,Cash
SL01077,AP01426,PT0390,BR01,2024-03-01,PR11,Lens Cleaning Kit,Accessories,2,8.0,0,16.0,Card
SL01078,AP01426,PT0390,BR01,2024-03-01,PR09,Contact Lenses Daily,Contacts,1,35.0,0,35.0,Finance
SL01079,AP01428,PT0639,BR05,2024-03-01,PR01,Single Vision Lenses,Lenses,2,45.0,0,90.0,Card
SL01080,AP01429,PT0133,BR03,2024-03-01,PR12,Sunglasses,Sunglasses,1,95.0,0,95.0,Finance
SL01081,AP01430,PT0659,BR05,2024-03-01,PR02,Varifocal Lenses,Lenses,2,120.0,15,204.0,Card
SL01082,AP01433,PT0774,BR04,2024-03-01,PR11,Lens Cleaning Kit,Accessories,2,8.0,15,13.6,Finance
SL01083,AP01434,PT0583,BR01,2024-03-01,PR11,Lens Cleaning Kit,Accessories,1,8.0,10,7.2,Card
SL01084,AP01434,PT0583,BR01,2024-03-01,PR12,Sunglasses,Sunglasses,2,95.0,10,171.0,Card
SL01085,AP01435,PT0555,BR02,2024-03-01,PR01,Single Vision Lenses,Lenses,1,45.0,0,45.0,Finance
SL01086,AP01436,PT0275,BR03,2024-03-01,PR01,Single Vision Lenses,Lenses,1,45.0,0,45.0,Cash
SL01087,AP01437,PT0608,BR04,2024-03-01,PR10,Eye Drops,Accessories,1,12.0,0,12.0,Finance
SL01088,AP01438,PT0302,BR02,2024-03-01,PR10,Eye Drops,Accessories,1,12.0,10,10.8,Card
SL01089,AP01441,PT0106,BR03,2024-03-01,PR08,Contact Lenses Monthly,Contacts,1,25.0,0,25.0,Finance
SL01090,AP01445,PT0543,BR05,2024-03-01,PR09,Contact Lenses Daily,Contacts,1,35.0,15,29.75,Card
SL01091,AP01445,PT0543,BR05,2024-03-01,PR04,Blue Light Lenses,Lenses,1,65.0,0,65.0,Card
SL01092,AP01446,PT0517,BR01,2024-03-01,PR02,Varifocal Lenses,Lenses,1,120.0,0,120.0,Finance
SL01093,AP01446,PT0517,BR01,2024-03-01,PR09,Contact Lenses Daily,Contacts,1,35.0,5,33.25,Card
SL01094,AP01450,PT0123,BR05,2024-03-02,PR07,Kids Frames,Frames,2,40.0,0,80.0,Finance
SL01095,AP01450,PT0123,BR05,2024-03-02,PR05,Designer Frames,Frames,2,180.0,0,360.0,Card
SL01096,AP01451,PT0493,BR05,2024-03-02,PR12,Sunglasses,Sunglasses,1,95.0,5,90.25,Finance
SL01097,AP01452,PT0722,BR03,2024-03-02,PR01,Single Vision Lenses,Lenses,1,45.0,10,40.5,Card
SL01098,AP01455,PT0110,BR02,2024-03-02,PR10,Eye Drops,Accessories,2,12.0,5,22.8,Cash
SL01099,AP01457,PT0244,BR04,2024-03-02,PR05,Designer Frames,Frames,2,180.0,5,342.0,Finance
SL01100,AP01458,PT0636,BR03,2024-03-02,PR09,Contact Lenses Daily,Contacts,1,35.0,5,33.25,Card
SL01101,AP01459,PT0291,BR01,2024-03-02,PR06,Standard Frames,Frames,2,60.0,0,120.0,Card
SL01102,AP01459,PT0291,BR01,2024-03-02,PR06,Standard Frames,Frames,2,60.0,10,108.0,Cash
SL01103,AP01462,PT0776,BR04,2024-03-02,PR01,Single Vision Lenses,Lenses,1,45.0,10,40.5,Finance
SL01104,AP01462,PT0776,BR04,2024-03-02,PR06,Standard Frames,Frames,2,60.0,15,102.0,Cash
SL01105,AP01462,PT0776,BR04,2024-03-02,PR10,Eye Drops,Accessories,1,12.0,0,12.0,Cash
SL01106,AP01467,PT0142,BR04,2024-03-04,PR03,Bifocal Lenses,Lenses,2,85.0,10,153.0,Card
SL01107,AP01468,PT0555,BR03,2024-03-04,PR05,Designer Frames,Frames,2,180.0,15,306.0,Card
SL01108,AP01468,PT0555,BR03,2024-03-04,PR02,Varifocal Lenses,Lenses,1,120.0,0,120.0,Card
SL01109,AP01469,PT0325,BR05,2024-03-04,PR12,Sunglasses,Sunglasses,1,95.0,15,80.75,Finance
SL01110,AP01469,PT0325,BR05,2024-03-04,PR08,Contact Lenses Monthly,Contacts,2,25.0,0,50.0,Finance
SL01111,AP01473,PT0601,BR02,2024-03-04,PR11,Lens Cleaning Kit,Accessories,2,8.0,15,13.6,Cash
SL01112,AP01474,PT0334,BR03,2024-03-04,PR03,Bifocal Lenses,Lenses,1,85.0,10,76.5,Cash
SL01113,AP01475,PT0493,BR01,2024-03-04,PR08,Contact Lenses Monthly,Contacts,1,25.0,0,25.0,Card
SL01114,AP01475,PT0493,BR01,2024-03-04,PR05,Designer Frames,Frames,1,180.0,10,162.0,Card
SL01115,AP01476,PT0569,BR02,2024-03-04,PR05,Designer Frames,Frames,1,180.0,0,180.0,Card
SL01116,AP01476,PT0569,BR02,2024-03-04,PR10,Eye Drops,Accessories,2,12.0,0,24.0,Card
SL01117,AP01477,PT0533,BR05,2024-03-04,PR12,Sunglasses,Sunglasses,2,95.0,15,161.5,Card
SL01118,AP01477,PT0533,BR05,2024-03-04,PR05,Designer Frames,Frames,2,180.0,15,306.0,Card
SL01119,AP01480,PT0659,BR04,2024-03-04,PR08,Contact Lenses Monthly,Contacts,2,25.0,10,45.0,Card
SL01120,AP01481,PT0528,BR02,2024-03-04,PR07,Kids Frames,Frames,1,40.0,0,40.0,Cash
SL01121,AP01484,PT0622,BR02,2024-03-04,PR10,Eye Drops,Accessories,2,12.0,0,24.0,Card
SL01122,AP01486,PT0533,BR02,2024-03-04,PR10,Eye Drops,Accessories,2,12.0,10,21.6,Card
SL01123,AP01486,PT0533,BR02,2024-03-04,PR04,Blue Light Lenses,Lenses,2,65.0,5,123.5,Finance
SL01124,AP01487,PT0735,BR05,2024-03-04,PR04,Blue Light Lenses,Lenses,2,65.0,0,130.0,Card
SL01125,AP01489,PT0182,BR02,2024-03-04,PR01,Single Vision Lenses,Lenses,1,45.0,10,40.5,Finance
SL01126,AP01493,PT0392,BR05,2024-03-04,PR12,Sunglasses,Sunglasses,2,95.0,0,190.0,Card
SL01127,AP01497,PT0334,BR02,2024-03-05,PR06,Standard Frames,Frames,1,60.0,0,60.0,Card
SL01128,AP01497,PT0334,BR02,2024-03-05,PR06,Standard Frames,Frames,1,60.0,0,60.0,Card
SL01129,AP01500,PT0078,BR03,2024-03-05,PR03,Bifocal Lenses,Lenses,1,85.0,0,85.0,Card
SL01130,AP01500,PT0078,BR03,2024-03-05,PR11,Lens Cleaning Kit,Accessories,2,8.0,0,16.0,Card
SL01131,AP01500,PT0078,BR03,2024-03-05,PR08,Contact Lenses Monthly,Contacts,2,25.0,0,50.0,Card
SL01132,AP01505,PT0254,BR01,2024-03-05,PR07,Kids Frames,Frames,1,40.0,5,38.0,Finance
SL01133,AP01505,PT0254,BR01,2024-03-05,PR05,Designer Frames,Frames,1,180.0,0,180.0,Cash
SL01134,AP01505,PT0254,BR01,2024-03-05,PR03,Bifocal Lenses,Lenses,1,85.0,15,72.25,Card
SL01135,AP01516,PT0532,BR05,2024-03-05,PR11,Lens Cleaning Kit,Accessories,1,8.0,10,7.2,Card
SL01136,AP01516,PT0532,BR05,2024-03-05,PR02,Varifocal Lenses,Lenses,2,120.0,15,204.0,Card
SL01137,AP01516,PT0532,BR05,2024-03-05,PR10,Eye Drops,Accessories,2,12.0,10,21.6,Finance
SL01138,AP01518,PT0684,BR05,2024-03-05,PR05,Designer Frames,Frames,1,180.0,0,180.0,Finance
SL01139,AP01520,PT0018,BR03,2024-03-06,PR02,Varifocal Lenses,Lenses,1,120.0,0,120.0,Card
SL01140,AP01525,PT0768,BR03,2024-03-06,PR11,Lens Cleaning Kit,Accessories,1,8.0,0,8.0,Finance
SL01141,AP01530,PT0649,BR02,2024-03-06,PR05,Designer Frames,Frames,1,180.0,0,180.0,Card
SL01142,AP01530,PT0649,BR02,2024-03-06,PR02,Varifocal Lenses,Lenses,1,120.0,15,102.0,Card
SL01143,AP01533,PT0119,BR01,2024-03-06,PR08,Contact Lenses Monthly,Contacts,2,25.0,0,50.0,Card
SL01144,AP01533,PT0119,BR01,2024-03-06,PR04,Blue Light Lenses,Lenses,1,65.0,0,65.0,Card
SL01145,AP01534,PT0043,BR01,2024-03-06,PR01,Single Vision Lenses,Lenses,1,45.0,5,42.75,Cash
SL01146,AP01534,PT0043,BR01,2024-03-06,PR10,Eye Drops,Accessories,1,12.0,0,12.0,Card
SL01147,AP01537,PT0038,BR03,2024-03-06,PR11,Lens Cleaning Kit,Accessories,2,8.0,10,14.4,Card
SL01148,AP01538,PT0214,BR05,2024-03-06,PR06,Standard Frames,Frames,1,60.0,0,60.0,Card
SL01149,AP01538,PT0214,BR05,2024-03-06,PR09,Contact Lenses Daily,Contacts,1,35.0,10,31.5,Finance
SL01150,AP01540,PT0181,BR01,2024-03-06,PR07,Kids Frames,Frames,1,40.0,15,34.0,Card
SL01151,AP01541,PT0700,BR04,2024-03-06,PR10,Eye Drops,Accessories,1,12.0,10,10.8,Cash
SL01152,AP01541,PT0700,BR04,2024-03-06,PR08,Contact Lenses Monthly,Contacts,2,25.0,0,50.0,Cash
SL01153,AP01544,PT0718,BR03,2024-03-07,PR06,Standard Frames,Frames,2,60.0,0,120.0,Card
SL01154,AP01545,PT0068,BR01,2024-03-07,PR02,Varifocal Lenses,Lenses,1,120.0,5,114.0,Card
SL01155,AP01548,PT0283,BR02,2024-03-07,PR07,Kids Frames,Frames,2,40.0,0,80.0,Finance
SL01156,AP01548,PT0283,BR02,2024-03-07,PR06,Standard Frames,Frames,1,60.0,0,60.0,Card
SL01157,AP01550,PT0218,BR01,2024-03-07,PR09,Contact Lenses Daily,Contacts,1,35.0,0,35.0,Card
SL01158,AP01552,PT0127,BR03,2024-03-07,PR02,Varifocal Lenses,Lenses,1,120.0,5,114.0,Finance
SL01159,AP01552,PT0127,BR03,2024-03-07,PR09,Contact Lenses Daily,Contacts,1,35.0,0,35.0,Finance
SL01160,AP01553,PT0507,BR03,2024-03-07,PR06,Standard Frames,Frames,2,60.0,0,120.0,Card
SL01161,AP01556,PT0666,BR01,2024-03-07,PR05,Designer Frames,Frames,2,180.0,0,360.0,Card
SL01162,AP01556,PT0666,BR01,2024-03-07,PR11,Lens Cleaning Kit,Accessories,1,8.0,0,8.0,Card
SL01163,AP01558,PT0034,BR02,2024-03-07,PR05,Designer Frames,Frames,1,180.0,10,162.0,Card
SL01164,AP01558,PT0034,BR02,2024-03-07,PR05,Designer Frames,Frames,2,180.0,15,306.0,Card
SL01165,AP01560,PT0378,BR04,2024-03-07,PR04,Blue Light Lenses,Lenses,1,65.0,0,65.0,Card
SL01166,AP01562,PT0381,BR03,2024-03-07,PR05,Designer Frames,Frames,2,180.0,0,360.0,Cash
SL01167,AP01563,PT0258,BR04,2024-03-07,PR10,Eye Drops,Accessories,1,12.0,0,12.0,Finance
SL01168,AP01563,PT0258,BR04,2024-03-07,PR03,Bifocal Lenses,Lenses,1,85.0,0,85.0,Card
SL01169,AP01563,PT0258,BR04,2024-03-07,PR01,Single Vision Lenses,Lenses,1,45.0,0,45.0,Finance
SL01170,AP01564,PT0473,BR04,2024-03-07,PR10,Eye Drops,Accessories,2,12.0,5,22.8,Finance
SL01171,AP01564,PT0473,BR04,2024-03-07,PR04,Blue Light Lenses,Lenses,1,65.0,0,65.0,Cash
SL01172,AP01564,PT0473,BR04,2024-03-07,PR08,Contact Lenses Monthly,Contacts,2,25.0,0,50.0,Finance
SL01173,AP01565,PT0788,BR01,2024-03-07,PR07,Kids Frames,Frames,1,40.0,10,36.0,Finance
SL01174,AP01565,PT0788,BR01,2024-03-07,PR07,Kids Frames,Frames,2,40.0,15,68.0,Finance
SL01175,AP01571,PT0087,BR02,2024-03-08,PR10,Eye Drops,Accessories,1,12.0,0,12.0,Cash
SL01176,AP01573,PT0049,BR03,2024-03-08,PR02,Varifocal Lenses,Lenses,1,120.0,0,120.0,Cash
SL01177,AP01575,PT0721,BR02,2024-03-08,PR02,Varifocal Lenses,Lenses,1,120.0,10,108.0,Cash
SL01178,AP01575,PT0721,BR02,2024-03-08,PR11,Lens Cleaning Kit,Accessories,1,8.0,0,8.0,Card
SL01179,AP01577,PT0437,BR04,2024-03-08,PR12,Sunglasses,Sunglasses,1,95.0,10,85.5,Cash
SL01180,AP01577,PT0437,BR04,2024-03-08,PR03,Bifocal Lenses,Lenses,2,85.0,15,144.5,Card
SL01181,AP01578,PT0124,BR05,2024-03-08,PR03,Bifocal Lenses,Lenses,1,85.0,5,80.75,Card
SL01182,AP01578,PT0124,BR05,2024-03-08,PR10,Eye Drops,Accessories,2,12.0,15,20.4,Card
SL01183,AP01581,PT0081,BR03,2024-03-08,PR04,Blue Light Lenses,Lenses,1,65.0,0,65.0,Card
SL01184,AP01581,PT0081,BR03,2024-03-08,PR04,Blue Light Lenses,Lenses,2,65.0,0,130.0,Finance
SL01185,AP01581,PT0081,BR03,2024-03-08,PR01,Single Vision Lenses,Lenses,1,45.0,0,45.0,Card
SL01186,AP01584,PT0642,BR05,2024-03-08,PR11,Lens Cleaning Kit,Accessories,2,8.0,0,16.0,Cash
SL01187,AP01584,PT0642,BR05,2024-03-08,PR02,Varifocal Lenses,Lenses,1,120.0,10,108.0,Card
SL01188,AP01584,PT0642,BR05,2024-03-08,PR08,Contact Lenses Monthly,Contacts,2,25.0,0,50.0,Cash
SL01189,AP01587,PT0242,BR05,2024-03-08,PR03,Bifocal Lenses,Lenses,1,85.0,5,80.75,Card
SL01190,AP01587,PT0242,BR05,2024-03-08,PR05,Designer Frames,Frames,2,180.0,15,306.0,Card
SL01191,AP01589,PT0325,BR02,2024-03-08,PR11,Lens Cleaning Kit,Accessories,2,8.0,0,16.0,Card
SL01192,AP01589,PT0325,BR02,2024-03-08,PR08,Contact Lenses Monthly,Contacts,2,25.0,10,45.0,Cash
SL01193,AP01591,PT0405,BR05,2024-03-08,PR08,Contact Lenses Monthly,Contacts,2,25.0,0,50.0,Card
SL01194,AP01592,PT0664,BR01,2024-03-08,PR09,Contact Lenses Daily,Contacts,1,35.0,5,33.25,Card
SL01195,AP01592,PT0664,BR01,2024-03-08,PR10,Eye Drops,Accessories,1,12.0,10,10.8,Finance
SL01196,AP01592,PT0664,BR01,2024-03-08,PR07,Kids Frames,Frames,2,40.0,10,72.0,Card
SL01197,AP01594,PT0421,BR04,2024-03-08,PR04,Blue Light Lenses,Lenses,1,65.0,0,65.0,Card
SL01198,AP01596,PT0239,BR02,2024-03-08,PR09,Contact Lenses Daily,Contacts,1,35.0,5,33.25,Card
SL01199,AP01597,PT0755,BR05,2024-03-08,PR04,Blue Light Lenses,Lenses,1,65.0,0,65.0,Finance
SL01200,AP01597,PT0755,BR05,2024-03-08,PR02,Varifocal Lenses,Lenses,1,120.0,10,108.0,Finance
SL01201,AP01598,PT0583,BR01,2024-03-08,PR03,Bifocal Lenses,Lenses,2,85.0,15,144.5,Cash
SL01202,AP01598,PT0583,BR01,2024-03-08,PR03,Bifocal Lenses,Lenses,1,85.0,0,85.0,Card
SL01203,AP01599,PT0069,BR03,2024-03-08,PR12,Sunglasses,Sunglasses,2,95.0,0,190.0,Finance
SL01204,AP01600,PT0027,BR02,2024-03-08,PR08,Contact Lenses Monthly,Contacts,2,25.0,10,45.0,Card
SL01205,AP01605,PT0460,BR02,2024-03-09,PR11,Lens Cleaning Kit,Accessories,2,8.0,15,13.6,Finance
SL01206,AP01605,PT0460,BR02,2024-03-09,PR09,Contact Lenses Daily,Contacts,2,35.0,10,63.0,Card
SL01207,AP01608,PT0560,BR04,2024-03-09,PR10,Eye Drops,Accessories,1,12.0,0,12.0,Card
SL01208,AP01608,PT0560,BR04,2024-03-09,PR12,Sunglasses,Sunglasses,1,95.0,5,90.25,Card
SL01209,AP01611,PT0520,BR03,2024-03-09,PR11,Lens Cleaning Kit,Accessories,2,8.0,0,16.0,Card
SL01210,AP01612,PT0064,BR01,2024-03-09,PR04,Blue Light Lenses,Lenses,1,65.0,15,55.25,Finance
SL01211,AP01614,PT0194,BR04,2024-03-09,PR07,Kids Frames,Frames,2,40.0,0,80.0,Card
SL01212,AP01614,PT0194,BR04,2024-03-09,PR03,Bifocal Lenses,Lenses,1,85.0,0,85.0,Card
SL01213,AP01615,PT0094,BR01,2024-03-09,PR06,Standard Frames,Frames,2,60.0,0,120.0,Card
SL01214,AP01616,PT0691,BR05,2024-03-09,PR01,Single Vision Lenses,Lenses,2,45.0,10,81.0,Card
SL01215,AP01616,PT0691,BR05,2024-03-09,PR02,Varifocal Lenses,Lenses,2,120.0,0,240.0,Card
SL01216,AP01618,PT0593,BR04,2024-03-09,PR04,Blue Light Lenses,Lenses,2,65.0,0,130.0,Finance
SL01217,AP01618,PT0593,BR04,2024-03-09,PR04,Blue Light Lenses,Lenses,2,65.0,0,130.0,Card
SL01218,AP01619,PT0603,BR03,2024-03-09,PR09,Contact Lenses Daily,Contacts,1,35.0,10,31.5,Finance
SL01219,AP01620,PT0595,BR04,2024-03-09,PR09,Contact Lenses Daily,Contacts,1,35.0,0,35.0,Finance
SL01220,AP01620,PT0595,BR04,2024-03-09,PR11,Lens Cleaning Kit,Accessories,1,8.0,0,8.0,Card
SL01221,AP01621,PT0566,BR02,2024-03-09,PR03,Bifocal Lenses,Lenses,2,85.0,0,170.0,Finance
SL01222,AP01622,PT0572,BR02,2024-03-09,PR04,Blue Light Lenses,Lenses,2,65.0,0,130.0,Cash
SL01223,AP01625,PT0625,BR04,2024-03-11,PR03,Bifocal Lenses,Lenses,1,85.0,5,80.75,Card
SL01224,AP01625,PT0625,BR04,2024-03-11,PR07,Kids Frames,Frames,2,40.0,0,80.0,Cash
SL01225,AP01626,PT0627,BR04,2024-03-11,PR06,Standard Frames,Frames,1,60.0,10,54.0,Finance
SL01226,AP01627,PT0156,BR01,2024-03-11,PR05,Designer Frames,Frames,1,180.0,15,153.0,Card
SL01227,AP01632,PT0629,BR01,2024-03-11,PR04,Blue Light Lenses,Lenses,1,65.0,0,65.0,Card
SL01228,AP01632,PT0629,BR01,2024-03-11,PR02,Varifocal Lenses,Lenses,2,120.0,0,240.0,Card
SL01229,AP01635,PT0065,BR01,2024-03-11,PR10,Eye Drops,Accessories,2,12.0,15,20.4,Card
SL01230,AP01639,PT0350,BR02,2024-03-11,PR03,Bifocal Lenses,Lenses,1,85.0,15,72.25,Card
SL01231,AP01640,PT0329,BR05,2024-03-11,PR02,Varifocal Lenses,Lenses,2,120.0,0,240.0,Card
SL01232,AP01640,PT0329,BR05,2024-03-11,PR04,Blue Light Lenses,Lenses,2,65.0,0,130.0,Cash
SL01233,AP01640,PT0329,BR05,2024-03-11,PR02,Varifocal Lenses,Lenses,1,120.0,0,120.0,Card
SL01234,AP01641,PT0170,BR03,2024-03-11,PR01,Single Vision Lenses,Lenses,1,45.0,0,45.0,Card
SL01235,AP01642,PT0508,BR02,2024-03-11,PR01,Single Vision Lenses,Lenses,2,45.0,15,76.5,Card
SL01236,AP01648,PT0411,BR04,2024-03-12,PR04,Blue Light Lenses,Lenses,1,65.0,0,65.0,Card
SL01237,AP01649,PT0082,BR04,2024-03-12,PR12,Sunglasses,Sunglasses,1,95.0,0,95.0,Card
SL01238,AP01652,PT0255,BR05,2024-03-12,PR06,Standard Frames,Frames,2,60.0,5,114.0,Finance
SL01239,AP01656,PT0060,BR04,2024-03-12,PR04,Blue Light Lenses,Lenses,2,65.0,0,130.0,Finance
SL01240,AP01658,PT0433,BR01,2024-03-12,PR03,Bifocal Lenses,Lenses,1,85.0,0,85.0,Finance
SL01241,AP01659,PT0405,BR02,2024-03-12,PR12,Sunglasses,Sunglasses,1,95.0,10,85.5,Finance
SL01242,AP01660,PT0103,BR05,2024-03-12,PR12,Sunglasses,Sunglasses,2,95.0,0,190.0,Card
SL01243,AP01663,PT0595,BR03,2024-03-12,PR08,Contact Lenses Monthly,Contacts,1,25.0,0,25.0,Cash
SL01244,AP01663,PT0595,BR03,2024-03-12,PR02,Varifocal Lenses,Lenses,1,120.0,0,120.0,Card
SL01245,AP01665,PT0629,BR04,2024-03-12,PR01,Single Vision Lenses,Lenses,1,45.0,15,38.25,Card
SL01246,AP01668,PT0349,BR05,2024-03-12,PR05,Designer Frames,Frames,1,180.0,5,171.0,Card
SL01247,AP01669,PT0787,BR03,2024-03-12,PR02,Varifocal Lenses,Lenses,2,120.0,0,240.0,Card
SL01248,AP01670,PT0624,BR01,2024-03-12,PR05,Designer Frames,Frames,1,180.0,5,171.0,Card
SL01249,AP01672,PT0789,BR04,2024-03-12,PR12,Sunglasses,Sunglasses,2,95.0,0,190.0,Cash
SL01250,AP01673,PT0407,BR03,2024-03-12,PR01,Single Vision Lenses,Lenses,1,45.0,5,42.75,Finance
SL01251,AP01674,PT0010,BR04,2024-03-12,PR01,Single Vision Lenses,Lenses,1,45.0,5,42.75,Cash
SL01252,AP01677,PT0138,BR03,2024-03-12,PR11,Lens Cleaning Kit,Accessories,1,8.0,0,8.0,Card
SL01253,AP01682,PT0729,BR04,2024-03-13,PR11,Lens Cleaning Kit,Accessories,2,8.0,0,16.0,Card
SL01254,AP01682,PT0729,BR04,2024-03-13,PR05,Designer Frames,Frames,2,180.0,0,360.0,Card
SL01255,AP01682,PT0729,BR04,2024-03-13,PR12,Sunglasses,Sunglasses,2,95.0,0,190.0,Cash
SL01256,AP01685,PT0270,BR02,2024-03-13,PR02,Varifocal Lenses,Lenses,1,120.0,5,114.0,Card
SL01257,AP01688,PT0234,BR04,2024-03-13,PR05,Designer Frames,Frames,2,180.0,0,360.0,Card
SL01258,AP01688,PT0234,BR04,2024-03-13,PR01,Single Vision Lenses,Lenses,1,45.0,5,42.75,Card
SL01259,AP01690,PT0378,BR03,2024-03-13,PR07,Kids Frames,Frames,1,40.0,0,40.0,Finance
SL01260,AP01691,PT0127,BR05,2024-03-13,PR05,Designer Frames,Frames,2,180.0,0,360.0,Card
SL01261,AP01693,PT0049,BR01,2024-03-13,PR02,Varifocal Lenses,Lenses,2,120.0,5,228.0,Card
SL01262,AP01693,PT0049,BR01,2024-03-13,PR01,Single Vision Lenses,Lenses,1,45.0,0,45.0,Card
SL01263,AP01693,PT0049,BR01,2024-03-13,PR08,Contact Lenses Monthly,Contacts,2,25.0,15,42.5,Cash
SL01264,AP01694,PT0669,BR03,2024-03-13,PR06,Standard Frames,Frames,2,60.0,10,108.0,Card
SL01265,AP01694,PT0669,BR03,2024-03-13,PR10,Eye Drops,Accessories,1,12.0,15,10.2,Cash
SL01266,AP01696,PT0731,BR04,2024-03-13,PR08,Contact Lenses Monthly,Contacts,2,25.0,10,45.0,Card
SL01267,AP01699,PT0661,BR02,2024-03-13,PR09,Contact Lenses Daily,Contacts,1,35.0,0,35.0,Finance
SL01268,AP01699,PT0661,BR02,2024-03-13,PR07,Kids Frames,Frames,1,40.0,15,34.0,Card
SL01269,AP01701,PT0363,BR01,2024-03-13,PR05,Designer Frames,Frames,2,180.0,0,360.0,Card
SL01270,AP01701,PT0363,BR01,2024-03-13,PR12,Sunglasses,Sunglasses,1,95.0,0,95.0,Cash
SL01271,AP01701,PT0363,BR01,2024-03-13,PR09,Contact Lenses Daily,Contacts,2,35.0,0,70.0,Card
SL01272,AP01703,PT0337,BR02,2024-03-13,PR06,Standard Frames,Frames,2,60.0,0,120.0,Card
SL01273,AP01703,PT0337,BR02,2024-03-13,PR04,Blue Light Lenses,Lenses,1,65.0,0,65.0,Card
SL01274,AP01704,PT0333,BR05,2024-03-13,PR05,Designer Frames,Frames,2,180.0,0,360.0,Cash
SL01275,AP01707,PT0452,BR04,2024-03-13,PR07,Kids Frames,Frames,2,40.0,0,80.0,Finance
